NSE,E,10588,INE712K01011,EQUITY,,SHREEPUSHK,SHRE PUSH CHEM & FERT LTD,Shree Pushkar Chemicals,ES,EQ,1,,,,1,NA,Y,Y,N,NA,A,20,20,16,16,0.25,0.25,20,20,16,16,0.25,0.25,99.99,99.99,0.25,0.25,2
NSE,E,10599,INE844O01030,EQUITY,,GUJGASLTD,GUJARAT GAS LIMITED,Gujarat Gas,ES,EQ,1,,,,5,NA,Y,Y,N,NA,A,20,20,16,16,0.25,0.25,20,20,16,16,0.25,0.25,99.99,99.99,0.25,0.25,3.320053
NSE,E,10604,INE397D01024,EQUITY,,BHARTIARTL,BHARTI AIRTEL LIMITED,Bharti Airtel,ES,EQ,1,,,,10,NA,Y,Y,N,NA,A,20,20,16,16,0.25,0.25,20,20,16,16,0.25,0.25,99.99,99.99,0.25,0.25,4.166667
NSE,E,10618,INE764L01010,EQUITY,,SADBHIN,SADBHAV INFRA PROJ LTD.,Sadbhav Infrastructure Projects,ES,EQ,1,,,,1,NA,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,E,10634,INE900C01027,EQUITY,,ASAL,AUTOMOTIVE STAMPINGS & AS,Automotive Stampings & Assemblies,ES,EQ,1,,,,5,NA,Y,Y,N,NA,A,20,20,16,16,0.25,0.25,20,20,16,16,0.25,0.25,99.99,99.99,0.25,0.25,2
NSE,E,10637,INE260D01016,EQUITY,,OLECTRA,OLECTRA GREENTECH LIMITED,Olectra Greentech,ES,EQ,1,,,,10,NA,Y,Y,N,NA,A,20,20,16,16,0.25,0.25,20,20,16,16,0.25,0.25,99.99,99.99,0.25,0.25,2
NSE,E,10661,INE838E01017,EQUITY,,PONNIERODE,PONNIE SUGARS (ERODE) LTD,Ponni Sugars Erode,ES,EQ,1,,,,5,NA,Y,Y,N,NA,A,20,20,16,16,0.25,0.25,20,20,16,16,0.25,0.25,99.99,99.99,0.25,0.25,2
NSE,E,10666,INE160A01022,EQUITY,,PNB,PUNJAB NATIONAL BANK,Punjab National Bank,ES,EQ,1,,,,1,NA,Y,Y,N,NA,A,20,20,16,16,0.25,0.25,20,20,16,16,0.25,0.25,99.99,99.99,0.25,0.25,4.07332
NSE,E,10700,INE130B01031,EQUITY,,SURANAT&P,SURANA TELECOM AND POW LT,Surana Telecom & Power,ES,EQ,1,,,,1,NA,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,E,10717,INE289C01025,EQUITY,,TIMESGTY,TIMES GUARANTY LIMITED,Times Guaranty,ES,EQ,1,,,,1,NA,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,E,10726,INE933S01016,EQUITY,,INDIAMART,INDIAMART INTERMESH LTD,IndiaMART InterMesh,ES,EQ,1,,,,10,NA,Y,Y,N,NA,A,20,20,16,16,0.25,0.25,20,20,16,16,0.25,0.25,99.99,99.99,0.25,0.25,2
NSE,E,1073,INE519A01011,EQUITY,,FOSECOIND,FOSECO INDIA LTD,Foseco,ES,EQ,1,,,,10,NA,Y,Y,N,NA,A,20,20,16,16,0.25,0.25,20,20,16,16,0.25,0.25,99.99,99.99,0.25,0.25,2
NSE,E,10733,INE885H01029,EQUITY,,SPORTKING,SPORTKING INDIA LIMITED,Sportking,ES,EQ,1,,,,1,NA,Y,Y,N,NA,A,20,20,16,16,0.25,0.25,20,20,16,16,0.25,0.25,99.99,99.99,0.25,0.25,2.5
NSE,E,10738,INE881D01027,EQUITY,,OFSS,ORACLE FIN SERV SOFT LTD.,Oracle Financial Services Software,ES,EQ,1,,,,50,NA,Y,Y,N,NA,A,20,20,16,16,0.25,0.25,20,20,16,16,0.25,0.25,99.99,99.99,0.25,0.25,3.878976
NSE,E,10753,INE692A01016,EQUITY,,UNIONBANK,UNION BANK OF INDIA,Union Bank of India,ES,EQ,1,,,,1,NA,Y,Y,N,NA,A,20,20,16,16,0.25,0.25,20,20,16,16,0.25,0.25,99.99,99.99,0.25,0.25,3.753754
NSE,E,10755,INE266F01018,EQUITY,,APTECHT,APTECH LIMITED,Aptech,ES,EQ,1,,,,1,NA,Y,Y,N,NA,A,20,20,16,16,0.25,0.25,20,20,16,16,0.25,0.25,99.99,99.99,0.25,0.25,1.5625
NSE,E,1076,INE520A01027,EQUITY,,ZENSARTECH,ZENSAR TECHNOLOGIES  LTD,Zensar Technologies,ES,EQ,1,,,,5,NA,Y,Y,N,NA,A,20,20,16,16,0.25,0.25,20,20,16,16,0.25,0.25,99.99,99.99,0.25,0.25,2.841716
NSE,E,10768,INE959C01023,EQUITY,,OAL,ORIENTAL AROMATICS LTD,Oriental Aromatics,ES,EQ,1,,,,5,NA,Y,Y,N,NA,A,20,20,16,16,0.25,0.25,20,20,16,16,0.25,0.25,99.99,99.99,0.25,0.25,2
NSE,E,10791,INE096B01018,EQUITY,,NUCLEUS,NUCLEUS SOFTWARE EXPORTS,Nucleus Software,ES,EQ,1,,,,5,NA,Y,Y,N,NA,A,20,20,16,16,0.25,0.25,20,20,16,16,0.25,0.25,99.99,99.99,0.25,0.25,2
NSE,E,10793,INE0DYJ01015,EQUITY,,SYRMA,SYRMA SGS TECHNOLOGY LTD,Syrma SGS,ES,EQ,1,,,,5,NA,Y,Y,N,NA,A,20,20,16,16,0.25,0.25,20,20,16,16,0.25,0.25,99.99,99.99,0.25,0.25,2
NSE,E,10794,INE476A01022,EQUITY,,CANBK,CANARA BANK,Canara Bank,ES,EQ,1,,,,1,NA,Y,Y,N,NA,A,20,20,16,16,0.25,0.25,20,20,16,16,0.25,0.25,99.99,99.99,0.25,0.25,4.083299
NSE,E,1085,INE524A01029,EQUITY,,GABRIEL,GABRIEL INDIA LTD,Gabriel,ES,EQ,1,,,,5,NA,Y,Y,N,NA,A,20,20,16,16,0.25,0.25,20,20,16,16,0.25,0.25,99.99,99.99,0.25,0.25,2
NSE,E,10859,INE0JS101016,EQUITY,,DREAMFOLKS,DREAMFOLKS SERVICES LTD,Dreamfolks Services,ES,EQ,1,,,,1,NA,Y,Y,N,NA,A,20,20,16,16,0.25,0.25,20,20,16,16,0.25,0.25,99.99,99.99,0.25,0.25,2
NSE,E,10865,INE382T01030,EQUITY,,GVPTECH,GVP INFOTECH LIMITED,GVP Infotech,ES,EQ,1,,,,1,NA,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,E,10871,INE192H01020,EQUITY,,GRMOVER,GRM OVERSEAS LIMITED,GRM Overseas,ES,EQ,1,,,,5,NA,Y,Y,N,NA,A,20,20,16,16,0.25,0.25,20,20,16,16,0.25,0.25,99.99,99.99,0.25,0.25,2
NSE,E,10905,INE727B01026,EQUITY,,GENESYS,GENESYS INTL CORPN LTD,Genesys International Corp,ES,EQ,1,,,,5,NA,Y,Y,N,NA,A,20,20,16,16,0.25,0.25,20,20,16,16,0.25,0.25,99.99,99.99,0.25,0.25,2
NSE,E,10922,INE090B01011,EQUITY,,OMAXAUTO,OMAX AUTOS LTD,Omax Autos,ES,EQ,1,,,,1,NA,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,E,10925,INE233A01035,EQUITY,,GODREJIND,GODREJ INDUSTRIES LTD,Godrej Industries,ES,EQ,1,,,,10,NA,Y,Y,N,NA,A,20,20,16,16,0.25,0.25,20,20,16,16,0.25,0.25,99.99,99.99,0.25,0.25,2.908668
NSE,E,10940,INE361B01024,EQUITY,,DIVISLAB,DIVI S LABORATORIES LTD,Divis Laboratories,ES,EQ,1,,,,50,NA,Y,Y,N,NA,A,20,20,16,16,0.25,0.25,20,20,16,16,0.25,0.25,99.99,99.99,0.25,0.25,4.166667
NSE,E,10945,INE668A01016,EQUITY,,TMB,TAMILNAD MERCA BANK LTD,Tamilnad Mercantile Bank,ES,EQ,1,,,,5,NA,Y,Y,N,NA,A,20,20,16,16,0.25,0.25,20,20,16,16,0.25,0.25,99.99,99.99,0.25,0.25,2
NSE,E,10948,INE655A01013,EQUITY,,STCINDIA,THE STATE TRADING CORPN,State Trading Corporation of India,ES,EQ,1,,,,1,NA,Y,Y,N,NA,A,20,20,16,16,0.25,0.25,20,20,16,16,0.25,0.25,99.99,99.99,0.25,0.25,2
NSE,E,10990,INE944F01028,EQUITY,,RADICO,RADICO KHAITAN LTD,Radico Khaitan,ES,EQ,1,,,,10,NA,Y,Y,N,NA,A,20,20,16,16,0.25,0.25,20,20,16,16,0.25,0.25,99.99,99.99,0.25,0.25,3.149606
NSE,E,10993,INE156A01020,EQUITY,,INDORAMA,INDO RAMA SYNTHETICS LTD,Indo Rama Synthetics,ES,EQ,1,,,,1,NA,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
NSE,E,10999,INE585B01010,EQUITY,,MARUTI,MARUTI SUZUKI INDIA LTD.,Maruti Suzuki,ES,EQ,1,,,,100,NA,Y,Y,N,NA,A,20,20,16,16,0.25,0.25,20,20,16,16,0.25,0.25,99.99,99.99,0.25,0.25,4.166667
NSE,E,1100,INE276A01018,EQUITY,,GARFIBRES,GARWARE TECH FIBRES LTD,Garware Technical Fibres,ES,EQ,1,,,,5,NA,Y,Y,N,NA,A,20,20,16,16,0.25,0.25,20,20,16,16,0.25,0.25,99.99,99.99,0.25,0.25,2
NSE,E,11027,INE344S01016,EQUITY,,INFOBEAN,INFOBEANS TECHNO. LTD.,InfoBeans Technologies,ES,EQ,1,,,,5,NA,Y,Y,N,NA,A,20,20,16,16,0.25,0.25,20,20,16,16,0.25,0.25,99.99,99.99,0.25,0.25,2
NSE,E,11039,INE08KP01019,EQUITY,,DCMNVL,DCM NOUVELLE LIMITED,DCM Nouvelle,ES,EQ,1,,,,1,NA,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,E,11045,INE170E01023,EQUITY,,SATIA,SATIA INDUSTRIES LIMITED,Satia Industries,ES,EQ,1,,,,1,NA,Y,Y,N,NA,A,20,20,16,16,0.25,0.25,20,20,16,16,0.25,0.25,99.99,99.99,0.25,0.25,2
NSE,E,11050,INE792Z01011,EQUITY,,SIRCA,SIRCA PAINT INDIA LIMITED,Sirca Paints,ES,EQ,1,,,,5,NA,Y,Y,N,NA,A,20,20,16,16,0.25,0.25,20,20,16,16,0.25,0.25,99.99,99.99,0.25,0.25,2
NSE,E,11060,INE0D6I01023,EQUITY,,KSOLVES,KSOLVES INDIA LIMITED,KSOLVES INDIA LIMITED,ES,EQ,1,,,,5,NA,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
NSE,E,11065,INE448G01010,EQUITY,,NATHBIOGEN,NATH BIO-GENES (I) LTD,Nath Bio-Genes,ES,EQ,1,,,,1,NA,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,E,11072,INE449G01018,EQUITY,,AGRITECH,AGRI-TECH (INDIA) LIMITED,Agri-Tech,ES,EQ,1,,,,1,NA,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,E,11082,INE908V01012,EQUITY,,LIBAS,LIBAS CONSU PRODUCTS LTD,Libas Consumer,ES,EQ,1,,,,1,NA,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,E,11140,INE748Z01013,EQUITY,,SUMIT,SUMIT WOODS LIMITED,Sumit Woods,ES,EQ,1,,,,1,NA,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,E,11155,INE985W01018,EQUITY,,CREATIVE,CREATIVE NEWTECH LIMITED,Creative Newtech,ES,EQ,1,,,,5,NA,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
NSE,E,11162,INE0JUS01029,EQUITY,,HARSHA,HARSHA ENGINEERS INT LTD,Harsha Engineers,ES,EQ,1,,,,5,NA,Y,Y,N,NA,A,20,20,16,16,0.25,0.25,20,20,16,16,0.25,0.25,99.99,99.99,0.25,0.25,2
NSE,E,11184,INE092T01019,EQUITY,,IDFCFIRSTB,IDFC FIRST BANK LIMITED,IDFC First Bank,ES,EQ,1,,,,1,NA,Y,Y,N,NA,A,20,20,16,16,0.25,0.25,20,20,16,16,0.25,0.25,99.99,99.99,0.25,0.25,4.166667
NSE,E,11195,INE646L01027,EQUITY,,INDIGO,INTERGLOBE AVIATION LTD,Interglobe Aviation,ES,EQ,1,,,,50,NA,Y,Y,N,NA,A,20,20,16,16,0.25,0.25,20,20,16,16,0.25,0.25,99.99,99.99,0.25,0.25,4.166667
NSE,E,11212,INE500L01026,EQUITY,,SHK,S H KELKAR AND CO. LTD.,SH Kelkar & Company,ES,EQ,1,,,,1,NA,Y,Y,N,NA,A,20,20,16,16,0.25,0.25,20,20,16,16,0.25,0.25,99.99,99.99,0.25,0.25,2.646903
NSE,E,11220,INE116G01013,EQUITY,,VARDHACRLC,VARDHAMAN ACRYLICS LTD,Vardhaman Acrylics,ES,EQ,1,,,,1,NA,N,N,N,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSE,E,11223,INE691A01018,EQUITY,,UCOBANK,UCO BANK,UCO Bank,ES,EQ,1,,,,1,NA,Y,Y,N,NA,A,20,20,16,16,0.25,0.25,20,20,16,16,0.25,0.25,99.99,99.99,0.25,0.25,2
NSE,E,11233,INE495B01038,EQUITY,,SUVEN,SUVEN LIFE SCIENCES LTD,Suven Life Sciences,ES,EQ,1,,,,1,NA,Y,Y,N,NA,A,20,20,16,16,0.25,0.25,20,20,16,16,0.25,0.25,99.99,99.99,0.25,0.25,2
NSE,E,11236,INE220G01021,EQUITY,,JSL,JINDAL STAINLESS LIMITED,Jindal Stainless,ES,EQ,1,,,,5,NA,Y,Y,N,NA,A,20,20,16,16,0.25,0.25,20,20,16,16,0.25,0.25,99.99,99.99,0.25,0.25,2
NSE,E,11239,INE023A01030,EQUITY,,NSIL,NALWA SONS INVESTMENT LTD,Nalwa Sons Investments,ES,EQ,1,,,,50,NA,Y,Y,N,NA,A,20,20,16,16,0.25,0.25,20,20,16,16,0.25,0.25,99.99,99.99,0.25,0.25,2
NSE,E,11253,INE192B01031,EQUITY,,WELSPUNLIV,WELSPUN LIVING LIMITED,Welspun Living,ES,EQ,1,,,,1,NA,Y,Y,N,NA,A,20,20,16,16,0.25,0.25,20,20,16,16,0.25,0.25,99.99,99.99,0.25,0.25,2
NSE,E,11256,INE091G01026,EQUITY,,JAIBALAJI,JAI BALAJI INDUSTRIES LTD,Jai Balaji Industries,ES,EQ,1,,,,1,NA,Y,Y,N,NA,A,20,20,16,16,0.25,0.25,20,20,16,16,0.25,0.25,99.99,99.99,0.25,0.25,2
NSE,E,11262,INE203G01027,EQUITY,,IGL,INDRAPRASTHA GAS LTD,Indraprastha Gas,ES,EQ,1,,,,1,NA,Y,Y,N,NA,A,20,20,16,16,0.25,0.25,20,20,16,16,0.25,0.25,99.99,99.99,0.25,0.25,3.721623
NSE,E,11265,INE236G01019,EQUITY,,TVSELECT,TVS ELECTRONICS LTD,TVS Electronics,ES,EQ,1,,,,5,NA,Y,Y,N,NA,A,20,20,16,16,0.25,0.25,20,20,16,16,0.25,0.25,99.99,99.99,0.25,0.25,0
NSE,E,1127,INE539A01019,EQUITY,,GHCL,GHCL LIMITED,GHCL,ES,EQ,1,,,,5,NA,Y,Y,N,NA,A,20,20,16,16,0.25,0.25,20,20,16,16,0.25,0.25,99.99,99.99,0.25,0.25,2.997602
NSE,E,11271,INE506A01018,EQUITY,,DREDGECORP,DREDGING CORP OF INDIA,Dredging Corporation of India,ES,EQ,1,,,,5,NA,Y,Y,N,NA,A,20,20,16,16,0.25,0.25,20,20,16,16,0.25,0.25,99.99,99.99,0.25,0.25,0
NSE,E,11275,INE038F01029,EQUITY,,TVTODAY,TV TODAY NETWORK LTD,TV Today Network,ES,EQ,1,,,,1,NA,Y,Y,N,NA,A,20,20,16,16,0.25,0.25,20,20,16,16,0.25,0.25,99.99,99.99,0.25,0.25,2
NSE,E,11287,INE628A01036,EQUITY,,UPL,UPL LIMITED,UPL,ES,EQ,1,,,,5,NA,Y,Y,N,NA,A,20,20,16,16,0.25,0.25,20,20,16,16,0.25,0.25,99.99,99.99,0.25,0.25,4.166667
NSE,E,1129,INE586X01012,EQUITY,,GTECJAINX,G-TEC JAINX EDUCATION LTD,G-Tec Jainx Education,ES,EQ,1,,,,1,NA,N,Y,Y,NA,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
